Category;Managed by;Beheerder;Name;Naam;Postal code;Municipality;Gemeente;Google Maps;Google Street View;Geo Point;Geo Shape;source;last_update
Bus;STIB;MIVB;Josaphat;Josaphat;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86207375%2C4.39252965;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86207375%2C4.39252965;50.8620737478, 4.3925296464;"{""coordinates"": [4.3925296464, 50.8620737478], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Princesse Élisabeth;Prinses Elisabeth;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87321839%2C4.37699828;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87321839%2C4.37699828;50.8732183933, 4.3769982823;"{""coordinates"": [4.3769982823, 50.8732183933], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Hunderenveld;Hunderenveld;1082;Berchem-Sainte-Agathe;Sint-Agatha-Berchem;https://www.google.com/maps/search/?api=1&query=50.86724026%2C4.28150177;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86724026%2C4.28150177;50.8672402603, 4.2815017657;"{""coordinates"": [4.2815017657, 50.8672402603], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Trèves;Trier;1040;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.84197558%2C4.37471502;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84197558%2C4.37471502;50.841975582, 4.3747150151;"{""coordinates"": [4.3747150151, 50.841975582], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Bossaert-Basilique;Bossaert-Basiliek;1081;Koekelberg;Koekelberg;https://www.google.com/maps/search/?api=1&query=50.86507795%2C4.32010046;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86507795%2C4.32010046;50.8650779541, 4.3201004591;"{""coordinates"": [4.3201004591, 50.8650779541], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Twyeninck;Twyeninck;1130;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.89619718%2C4.4211466;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89619718%2C4.4211466;50.8961971778, 4.421146596;"{""coordinates"": [4.421146596, 50.8961971778], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Boule et Bill;Bollie en Billie;1090;Jette;Jette;https://www.google.com/maps/search/?api=1&query=50.88944844%2C4.32264372;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88944844%2C4.32264372;50.889448436, 4.3226437152;"{""coordinates"": [4.3226437152, 50.889448436], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Ariane;Ariane;1200;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;https://www.google.com/maps/search/?api=1&query=50.85661108%2C4.43232175;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85661108%2C4.43232175;50.8566110809, 4.4323217507;"{""coordinates"": [4.4323217507, 50.8566110809], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Dubois;Dubois;1080;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.85135625%2C4.31167922;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85135625%2C4.31167922;50.8513562486, 4.3116792229;"{""coordinates"": [4.3116792229, 50.8513562486], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Froissart;Froissart;1040;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.84050068%2C4.38188453;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84050068%2C4.38188453;50.840500675, 4.3818845279;"{""coordinates"": [4.3818845279, 50.840500675], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Scheut;Scheut;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.84757931%2C4.30895743;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84757931%2C4.30895743;50.8475793137, 4.3089574303;"{""coordinates"": [4.3089574303, 50.8475793137], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Résistance;Verzet;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83572537%2C4.31191092;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83572537%2C4.31191092;50.8357253738, 4.3119109154;"{""coordinates"": [4.3119109154, 50.8357253738], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Paix;Vrede;1140;Evere;Evere;https://www.google.com/maps/search/?api=1&query=50.8770982%2C4.40190515;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8770982%2C4.40190515;50.8770981972, 4.4019051463;"{""coordinates"": [4.4019051463, 50.8770981972], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Bastogne;Bastenaken;1081;Koekelberg;Koekelberg;https://www.google.com/maps/search/?api=1&query=50.86135463%2C4.31615561;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86135463%2C4.31615561;50.8613546317, 4.316155613;"{""coordinates"": [4.316155613, 50.8613546317], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Bascule;Bascule;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.8160346%2C4.36695648;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8160346%2C4.36695648;50.8160345958, 4.3669564802;"{""coordinates"": [4.3669564802, 50.8160345958], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Homborch;Homborch;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.77945841%2C4.33879066;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.77945841%2C4.33879066;50.779458412, 4.3387906616;"{""coordinates"": [4.3387906616, 50.779458412], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Thym;Tijm;1080;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.85671487%2C4.30296248;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85671487%2C4.30296248;50.8567148683, 4.3029624782;"{""coordinates"": [4.3029624782, 50.8567148683], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Cimetière de Bruxelles;Begraafplaats van Brussel;1140;Evere;Evere;https://www.google.com/maps/search/?api=1&query=50.86425453%2C4.41819573;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86425453%2C4.41819573;50.8642545303, 4.4181957338;"{""coordinates"": [4.4181957338, 50.8642545303], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Hunderenveld;Hunderenveld;1082;Berchem-Sainte-Agathe;Sint-Agatha-Berchem;https://www.google.com/maps/search/?api=1&query=50.86694348%2C4.28133185;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86694348%2C4.28133185;50.8669434823, 4.281331847;"{""coordinates"": [4.281331847, 50.8669434823], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Colombophiles;Duivenmelkers;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.81864506%2C4.2982655;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81864506%2C4.2982655;50.8186450573, 4.2982655022;"{""coordinates"": [4.2982655022, 50.8186450573], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Anatole France;Anatole France;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87677632%2C4.38575561;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87677632%2C4.38575561;50.876776322, 4.3857556125;"{""coordinates"": [4.3857556125, 50.876776322], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Michiels;Michiels;1160;Auderghem;Oudergem;https://www.google.com/maps/search/?api=1&query=50.81477709%2C4.40320411;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81477709%2C4.40320411;50.8147770904, 4.4032041076;"{""coordinates"": [4.4032041076, 50.8147770904], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Permeke;Permeke;1140;Evere;Evere;https://www.google.com/maps/search/?api=1&query=50.87089744%2C4.4071813;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87089744%2C4.4071813;50.8708974359, 4.4071812962;"{""coordinates"": [4.4071812962, 50.8708974359], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Porte de Ninove;Ninoofsepoort;1000;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.85053641%2C4.3387492;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85053641%2C4.3387492;50.8505364118, 4.3387492005;"{""coordinates"": [4.3387492005, 50.8505364118], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Uccle Sport;Ukkel Sport;1190;Forest;Vorst;https://www.google.com/maps/search/?api=1&query=50.79867555%2C4.3135481;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.79867555%2C4.3135481;50.7986755546, 4.3135481047;"{""coordinates"": [4.3135481047, 50.7986755546], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Collège Sacré-Cœur;Heilig Hartcollege;1081;Koekelberg;Koekelberg;https://www.google.com/maps/search/?api=1&query=50.86667578%2C4.31477181;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86667578%2C4.31477181;50.8666757792, 4.3147718103;"{""coordinates"": [4.3147718103, 50.8666757792], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Museum;Museum;1050;Ixelles;Elsene;https://www.google.com/maps/search/?api=1&query=50.83574567%2C4.37717005;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83574567%2C4.37717005;50.8357456705, 4.3771700503;"{""coordinates"": [4.3771700503, 50.8357456705], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Idalie;Idalie;1050;Ixelles;Elsene;https://www.google.com/maps/search/?api=1&query=50.83639504%2C4.37078897;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83639504%2C4.37078897;50.836395036, 4.3707889718;"{""coordinates"": [4.3707889718, 50.836395036], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Thys;Thys;1050;Ixelles;Elsene;https://www.google.com/maps/search/?api=1&query=50.81753059%2C4.39264131;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81753059%2C4.39264131;50.8175305938, 4.3926413102;"{""coordinates"": [4.3926413102, 50.8175305938], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Stratégie;Krijgskunde;1160;Auderghem;Oudergem;https://www.google.com/maps/search/?api=1&query=50.8239831%2C4.40086922;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8239831%2C4.40086922;50.8239830992, 4.4008692219;"{""coordinates"": [4.4008692219, 50.8239830992], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Rouge-Cloître;Roodklooster;1160;Auderghem;Oudergem;https://www.google.com/maps/search/?api=1&query=50.8123636%2C4.43862651;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8123636%2C4.43862651;50.812363598, 4.4386265096;"{""coordinates"": [4.4386265096, 50.812363598], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Gare d'Evere;Station Evere;1140;Evere;Evere;https://www.google.com/maps/search/?api=1&query=50.86756415%2C4.40134;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86756415%2C4.40134;50.8675641475, 4.4013400024;"{""coordinates"": [4.4013400024, 50.8675641475], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Borne;Paal;1080;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.85415204%2C4.33554875;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85415204%2C4.33554875;50.854152044, 4.3355487452;"{""coordinates"": [4.3355487452, 50.854152044], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Jourdan;Jourdan;1040;Etterbeek;Etterbeek;https://www.google.com/maps/search/?api=1&query=50.83625067%2C4.37963602;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83625067%2C4.37963602;50.8362506657, 4.3796360249;"{""coordinates"": [4.3796360249, 50.8362506657], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Luxembourg;Luxemburg;1047;Ixelles;Elsene;https://www.google.com/maps/search/?api=1&query=50.8381767%2C4.37282063;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8381767%2C4.37282063;50.838176698, 4.3728206312;"{""coordinates"": [4.3728206312, 50.838176698], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Sobieski;Sobieski;1020;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.8847362%2C4.34389774;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8847362%2C4.34389774;50.8847361971, 4.3438977421;"{""coordinates"": [4.3438977421, 50.8847361971], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Quetelet;Quetelet;1210;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.85255103%2C4.3692931;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85255103%2C4.3692931;50.8525510263, 4.3692931038;"{""coordinates"": [4.3692931038, 50.8525510263], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Vanhellemont;Vanhellemont;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.82947212%2C4.28582813;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82947212%2C4.28582813;50.8294721244, 4.2858281307;"{""coordinates"": [4.2858281307, 50.8294721244], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Douvres;Dover;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83604921%2C4.31427844;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83604921%2C4.31427844;50.8360492087, 4.3142784424;"{""coordinates"": [4.3142784424, 50.8360492087], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Elbers;Elbers;1080;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.85523959%2C4.29515772;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85523959%2C4.29515772;50.8552395943, 4.2951577242;"{""coordinates"": [4.2951577242, 50.8552395943], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Gare de Linkebeek;Station Linkebeek;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.77408617%2C4.33877132;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.77408617%2C4.33877132;50.7740861726, 4.3387713207;"{""coordinates"": [4.3387713207, 50.7740861726], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Pierre Decoster;Pierre Decoster;1190;Forest;Vorst;https://www.google.com/maps/search/?api=1&query=50.8218725%2C4.3298844;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8218725%2C4.3298844;50.8218725037, 4.3298844046;"{""coordinates"": [4.3298844046, 50.8218725037], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Groeninghe;Groeninghe;1080;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.85407794%2C4.32844801;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85407794%2C4.32844801;50.8540779434, 4.3284480117;"{""coordinates"": [4.3284480117, 50.8540779434], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Arcades;Arcaden;1170;Watermael-Boitsfort;Watermaal-Bosvoorde;https://www.google.com/maps/search/?api=1&query=50.81048182%2C4.39674801;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81048182%2C4.39674801;50.8104818189, 4.3967480132;"{""coordinates"": [4.3967480132, 50.8104818189], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Voltaire;Voltaire;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86726531%2C4.38002862;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86726531%2C4.38002862;50.8672653069, 4.3800286184;"{""coordinates"": [4.3800286184, 50.8672653069], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Van Eyck;Van Eyck;1050;Ixelles;Elsene;https://www.google.com/maps/search/?api=1&query=50.8196475%2C4.36623264;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8196475%2C4.36623264;50.819647501, 4.3662326436;"{""coordinates"": [4.3662326436, 50.819647501], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Kurth;Kurth;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86882412%2C4.39574372;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86882412%2C4.39574372;50.8688241245, 4.3957437199;"{""coordinates"": [4.3957437199, 50.8688241245], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Place de l'Église;Kerkplein;1082;Berchem-Sainte-Agathe;Sint-Agatha-Berchem;https://www.google.com/maps/search/?api=1&query=50.8612342%2C4.29296105;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8612342%2C4.29296105;50.8612341981, 4.2929610455;"{""coordinates"": [4.2929610455, 50.8612341981], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Louise;Louiza;1000;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.83615076%2C4.35532225;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83615076%2C4.35532225;50.8361507557, 4.3553222488;"{""coordinates"": [4.3553222488, 50.8361507557], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Keym;Keym;1170;Watermael-Boitsfort;Watermaal-Bosvoorde;https://www.google.com/maps/search/?api=1&query=50.81003059%2C4.40317219;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81003059%2C4.40317219;50.8100305915, 4.403172188;"{""coordinates"": [4.403172188, 50.8100305915], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Firmin Lecharlier;Firmin Lecharlier;1090;Jette;Jette;https://www.google.com/maps/search/?api=1&query=50.87097873%2C4.33017407;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87097873%2C4.33017407;50.8709787287, 4.330174071;"{""coordinates"": [4.330174071, 50.8709787287], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Quetelet;Quetelet;1210;Saint-Josse-ten-Noode;Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.85279914%2C4.36889406;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85279914%2C4.36889406;50.85279914, 4.368894057;"{""coordinates"": [4.368894057, 50.85279914], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Riethuisen;Riethuisen;1083;Ganshoren;Ganshoren;https://www.google.com/maps/search/?api=1&query=50.8670201%2C4.32113548;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8670201%2C4.32113548;50.8670200979, 4.3211354759;"{""coordinates"": [4.3211354759, 50.8670200979], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Sibelius;Sibelius;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.8332058%2C4.28250132;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8332058%2C4.28250132;50.8332058036, 4.2825013247;"{""coordinates"": [4.2825013247, 50.8332058036], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Fétis;Fétis;1040;Etterbeek;Etterbeek;https://www.google.com/maps/search/?api=1&query=50.83322761%2C4.38580029;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83322761%2C4.38580029;50.8332276118, 4.3858002886;"{""coordinates"": [4.3858002886, 50.8332276118], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Artistes;Kunstenaars;1020;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.88156461%2C4.35424417;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88156461%2C4.35424417;50.8815646073, 4.3542441669;"{""coordinates"": [4.3542441669, 50.8815646073], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Vandervelde;Vandervelde;1200;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;https://www.google.com/maps/search/?api=1&query=50.84741438%2C4.44770151;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84741438%2C4.44770151;50.8474143757, 4.447701508;"{""coordinates"": [4.447701508, 50.8474143757], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
