grid_row,grid_col,count,approx_lat,approx_lon,Bus,Métro,Tram
23,2,195,50.849204,4.321302,4.0,4.0,2.0
23,3,116,50.849204,4.324864,4.0,0.0,2.0
23,4,239,50.849204,4.328425,3.0,0.0,2.0
23,5,270,50.849204,4.331986,1.0,0.0,0.0
23,6,379,50.849204,4.335546,4.0,0.0,2.0
23,7,289,50.849204,4.339108,0.0,0.0,0.0
23,8,197,50.849204,4.342668,0.0,0.0,0.0
23,9,257,50.849204,4.34623,2.0,0.0,0.0
23,10,561,50.849204,4.34979,4.0,0.0,1.0
23,11,336,50.849204,4.353352,1.0,2.0,0.0
23,12,646,50.849204,4.356912,2.0,0.0,0.0
23,13,583,50.849204,4.360474,1.0,0.0,0.0
23,14,2719,50.849204,4.364034,0.0,0.0,0.0
23,15,1363,50.849204,4.367596,3.0,2.0,0.0
23,16,302,50.849204,4.371157,4.0,0.0,0.0
23,17,159,50.849204,4.374718,5.0,0.0,0.0
23,18,331,50.849204,4.378278,4.0,0.0,0.0
23,19,264,50.849204,4.38184,2.0,0.0,0.0
23,20,539,50.849204,4.3854,1.0,0.0,0.0
23,21,1493,50.849204,4.388962,2.0,0.0,0.0
23,22,25,50.849204,4.392522,0.0,0.0,0.0
23,24,382,50.849204,4.399644,0.0,0.0,0.0
23,25,81,50.849204,4.403206,5.0,0.0,2.0
23,26,1,50.849204,4.406766,0.0,0.0,0.0
23,27,153,50.849204,4.410328,0.0,0.0,0.0
23,28,79,50.849204,4.413889,2.0,0.0,0.0
23,29,88,50.849204,4.41745,4.0,0.0,0.0
23,30,9,50.849204,4.42101,2.0,0.0,0.0
23,31,200,50.849204,4.424572,3.0,0.0,0.0
23,32,257,50.849204,4.428132,3.0,0.0,0.0
23,33,130,50.849204,4.431694,0.0,0.0,0.0
23,34,22,50.849204,4.435254,1.0,0.0,0.0
23,37,24,50.849204,4.445938,0.0,0.0,0.0
23,38,210,50.849204,4.449498,0.0,0.0,0.0
23,39,126,50.849204,4.45306,0.0,2.0,0.0
23,40,23,50.849204,4.456621,1.0,0.0,0.0
23,41,562,50.849204,4.460182,7.0,2.0,0.0
23,42,276,50.849204,4.463742,0.0,0.0,0.0
24,-9,22,50.851451,4.282132,0.0,0.0,0.0
24,-5,38,50.851451,4.296376,0.0,0.0,0.0
24,-4,11,50.851451,4.299936,3.0,0.0,0.0
24,-3,2,50.851451,4.303498,0.0,0.0,0.0
24,-2,2,50.851451,4.307058,3.0,0.0,0.0
24,-1,6,50.851451,4.31062,2.0,0.0,0.0
24,0,5,50.851451,4.31418,0.0,0.0,0.0
24,1,220,50.851451,4.317742,2.0,0.0,2.0
24,2,7,50.851451,4.321302,0.0,0.0,0.0
24,3,59,50.851451,4.324864,0.0,0.0,0.0
24,4,17,50.851451,4.328425,0.0,0.0,0.0
24,5,25,50.851451,4.331986,2.0,0.0,0.0
24,6,103,50.851451,4.335546,0.0,0.0,0.0
24,7,168,50.851451,4.339108,4.0,0.0,2.0
24,8,489,50.851451,4.342668,1.0,0.0,0.0
24,9,353,50.851451,4.34623,4.0,1.0,0.0
24,10,740,50.851451,4.34979,5.0,1.0,0.0
24,11,695,50.851451,4.353352,2.0,0.0,2.0
24,12,647,50.851451,4.356912,0.0,0.0,0.0
24,13,985,50.851451,4.360474,0.0,0.0,0.0
24,14,335,50.851451,4.364034,2.0,0.0,2.0
24,15,1198,50.851451,4.367596,1.0,0.0,0.0
24,16,3,50.851451,4.371157,0.0,0.0,0.0
24,17,21,50.851451,4.374718,1.0,0.0,0.0
24,18,91,50.851451,4.378278,0.0,0.0,0.0
24,19,125,50.851451,4.38184,2.0,0.0,0.0
24,20,535,50.851451,4.3854,5.0,0.0,0.0
24,21,317,50.851451,4.388962,6.0,0.0,0.0
24,22,8,50.851451,4.392522,1.0,0.0,0.0
24,23,577,50.851451,4.396084,4.0,0.0,0.0
24,24,438,50.851451,4.399644,0.0,0.0,0.0
24,25,172,50.851451,4.403206,0.0,0.0,0.0
24,26,222,50.851451,4.406766,1.0,0.0,0.0
24,28,36,50.851451,4.413889,0.0,0.0,0.0
24,33,1,50.851451,4.431694,0.0,0.0,0.0
24,34,311,50.851451,4.435254,2.0,0.0,0.0
24,35,342,50.851451,4.438816,1.0,0.0,0.0
24,38,290,50.851451,4.449498,0.0,0.0,0.0
24,39,111,50.851451,4.45306,4.0,0.0,0.0
24,40,86,50.851451,4.456621,2.0,0.0,0.0
24,41,13,50.851451,4.460182,0.0,0.0,0.0
24,54,7,50.851451,4.506474,0.0,0.0,0.0
25,-9,2,50.853698,4.282132,0.0,0.0,0.0
25,-4,177,50.853698,4.299936,0.0,0.0,0.0
25,-3,76,50.853698,4.303498,0.0,0.0,0.0
25,-1,13,50.853698,4.31062,0.0,0.0,0.0
25,0,5,50.853698,4.31418,0.0,0.0,0.0
25,1,15,50.853698,4.317742,0.0,0.0,1.0
25,2,16,50.853698,4.321302,0.0,3.0,0.0
25,4,51,50.853698,4.328425,1.0,0.0,0.0
25,5,82,50.853698,4.331986,1.0,0.0,0.0
25,6,32,50.853698,4.335546,1.0,0.0,0.0
25,7,384,50.853698,4.339108,0.0,1.0,0.0
25,8,78,50.853698,4.342668,4.0,0.0,2.0
25,9,605,50.853698,4.34623,0.0,0.0,0.0
25,10,281,50.853698,4.34979,0.0,0.0,0.0
25,11,232,50.853698,4.353352,2.0,0.0,0.0
25,12,14,50.853698,4.356912,0.0,0.0,0.0
25,13,356,50.853698,4.360474,2.0,0.0,0.0
25,14,856,50.853698,4.364034,1.0,2.0,1.0
25,15,1045,50.853698,4.367596,9.0,0.0,1.0
25,16,169,50.853698,4.371157,0.0,0.0,0.0
25,17,125,50.853698,4.374718,4.0,0.0,0.0
25,18,390,50.853698,4.378278,2.0,0.0,0.0
25,19,204,50.853698,4.38184,3.0,0.0,0.0
25,20,5,50.853698,4.3854,3.0,0.0,0.0
25,21,365,50.853698,4.388962,2.0,0.0,0.0
25,22,459,50.853698,4.392522,1.0,0.0,0.0
25,23,351,50.853698,4.396084,5.0,0.0,0.0
25,24,315,50.853698,4.399644,1.0,0.0,1.0
25,27,89,50.853698,4.410328,0.0,0.0,0.0
25,29,130,50.853698,4.41745,3.0,0.0,0.0
25,31,405,50.853698,4.424572,3.0,0.0,0.0
25,33,152,50.853698,4.431694,0.0,0.0,0.0
25,34,24,50.853698,4.435254,0.0,0.0,0.0
25,35,350,50.853698,4.438816,2.0,0.0,0.0
25,36,24,50.853698,4.442376,2.0,0.0,0.0
25,38,7,50.853698,4.449498,2.0,0.0,0.0
25,39,84,50.853698,4.45306,1.0,0.0,0.0
25,42,7,50.853698,4.463742,0.0,0.0,0.0
26,-6,24,50.855946,4.292814,0.0,0.0,0.0
26,-2,215,50.855946,4.307058,4.0,0.0,0.0
26,-1,14,50.855946,4.31062,2.0,0.0,0.0
26,0,176,50.855946,4.31418,0.0,0.0,0.0
26,1,56,50.855946,4.317742,0.0,0.0,2.0
26,2,25,50.855946,4.321302,0.0,0.0,0.0
26,3,43,50.855946,4.324864,5.0,1.0,0.0
26,4,196,50.855946,4.328425,0.0,0.0,0.0
26,5,102,50.855946,4.331986,1.0,0.0,0.0
26,6,17,50.855946,4.335546,2.0,0.0,0.0
26,7,17,50.855946,4.339108,1.0,1.0,0.0
26,8,21,50.855946,4.342668,0.0,0.0,0.0
26,9,509,50.855946,4.34623,0.0,0.0,2.0
26,10,562,50.855946,4.34979,0.0,0.0,0.0
26,11,598,50.855946,4.353352,2.0,0.0,0.0
26,12,659,50.855946,4.356912,4.0,2.0,3.0
26,13,1022,50.855946,4.360474,0.0,0.0,1.0
26,14,531,50.855946,4.364034,0.0,0.0,0.0
26,15,437,50.855946,4.367596,5.0,0.0,2.0
26,16,36,50.855946,4.371157,0.0,0.0,0.0
26,17,11,50.855946,4.374718,1.0,0.0,0.0
26,18,3,50.855946,4.378278,0.0,0.0,0.0
26,20,445,50.855946,4.3854,1.0,0.0,0.0
26,21,417,50.855946,4.388962,2.0,0.0,0.0
26,22,2,50.855946,4.392522,1.0,0.0,2.0
26,23,23,50.855946,4.396084,3.0,0.0,4.0
26,24,230,50.855946,4.399644,1.0,0.0,1.0
26,25,353,50.855946,4.403206,1.0,0.0,0.0
26,26,92,50.855946,4.406766,1.0,0.0,0.0
26,27,82,50.855946,4.410328,0.0,0.0,0.0
26,28,226,50.855946,4.413889,2.0,0.0,0.0
26,29,43,50.855946,4.41745,0.0,0.0,0.0
26,31,7,50.855946,4.424572,0.0,0.0,0.0
26,32,197,50.855946,4.428132,2.0,0.0,0.0
26,33,575,50.855946,4.431694,2.0,0.0,0.0
26,35,57,50.855946,4.438816,3.0,0.0,0.0
26,37,261,50.855946,4.445938,1.0,0.0,0.0
26,38,24,50.855946,4.449498,0.0,0.0,0.0
27,-10,22,50.858192,4.27857,0.0,0.0,0.0
27,-5,5,50.858192,4.296376,0.0,0.0,0.0
27,-3,69,50.858192,4.303498,0.0,0.0,0.0
27,-1,375,50.858192,4.31062,2.0,0.0,0.0
27,0,149,50.858192,4.31418,0.0,0.0,1.0
27,1,128,50.858192,4.317742,1.0,0.0,1.0
27,2,95,50.858192,4.321302,1.0,0.0,0.0
27,3,99,50.858192,4.324864,0.0,1.0,0.0
27,4,97,50.858192,4.328425,1.0,0.0,0.0
27,5,255,50.858192,4.331986,5.0,2.0,0.0
27,6,190,50.858192,4.335546,5.0,0.0,0.0
27,7,20,50.858192,4.339108,0.0,0.0,0.0
27,8,10,50.858192,4.342668,0.0,0.0,0.0
27,9,66,50.858192,4.34623,1.0,0.0,1.0
27,10,534,50.858192,4.34979,2.0,2.0,2.0
27,11,100,50.858192,4.353352,4.0,0.0,0.0
27,12,1,50.858192,4.356912,1.0,0.0,0.0
27,13,2704,50.858192,4.360474,1.0,0.0,0.0
27,14,85,50.858192,4.364034,0.0,0.0,0.0
27,15,51,50.858192,4.367596,3.0,0.0,1.0
27,16,927,50.858192,4.371157,1.0,0.0,1.0
27,17,381,50.858192,4.374718,1.0,0.0,0.0
27,18,34,50.858192,4.378278,1.0,0.0,0.0
27,19,33,50.858192,4.38184,0.0,0.0,0.0
27,20,356,50.858192,4.3854,2.0,0.0,2.0
27,21,17,50.858192,4.388962,1.0,0.0,0.0
27,22,105,50.858192,4.392522,0.0,0.0,0.0
27,23,226,50.858192,4.396084,0.0,0.0,0.0
27,24,158,50.858192,4.399644,3.0,0.0,0.0
27,26,71,50.858192,4.406766,2.0,0.0,0.0
27,27,143,50.858192,4.410328,3.0,0.0,0.0
27,28,191,50.858192,4.413889,3.0,0.0,0.0
27,29,182,50.858192,4.41745,0.0,0.0,0.0
27,31,24,50.858192,4.424572,0.0,0.0,0.0
27,32,24,50.858192,4.428132,0.0,0.0,0.0
27,35,77,50.858192,4.438816,1.0,0.0,0.0
27,36,235,50.858192,4.442376,2.0,0.0,0.0
28,-10,21,50.86044,4.27857,0.0,0.0,0.0
28,-9,149,50.86044,4.282132,0.0,0.0,0.0
28,-8,33,50.86044,4.285693,0.0,0.0,0.0
28,-7,39,50.86044,4.289254,2.0,0.0,0.0
28,-6,154,50.86044,4.292814,1.0,0.0,0.0
28,-5,186,50.86044,4.296376,2.0,0.0,0.0
28,-3,98,50.86044,4.303498,0.0,0.0,1.0
28,-2,155,50.86044,4.307058,0.0,0.0,1.0
28,0,13,50.86044,4.31418,2.0,0.0,0.0
28,1,121,50.86044,4.317742,1.0,0.0,0.0
28,2,49,50.86044,4.321302,0.0,0.0,0.0
28,3,61,50.86044,4.324864,0.0,0.0,0.0
28,4,1162,50.86044,4.328425,0.0,0.0,0.0
28,5,75,50.86044,4.331986,2.0,0.0,0.0
28,6,42,50.86044,4.335546,1.0,0.0,0.0
28,7,363,50.86044,4.339108,5.0,2.0,3.0
28,8,196,50.86044,4.342668,3.0,0.0,0.0
28,9,8,50.86044,4.34623,1.0,0.0,1.0
28,10,152,50.86044,4.34979,0.0,0.0,0.0
28,11,4,50.86044,4.353352,0.0,0.0,0.0
28,12,640,50.86044,4.356912,6.0,0.0,0.0
28,13,1204,50.86044,4.360474,4.0,0.0,4.0
28,14,553,50.86044,4.364034,0.0,0.0,0.0
28,15,461,50.86044,4.367596,0.0,0.0,4.0
28,16,286,50.86044,4.371157,4.0,0.0,4.0
28,17,138,50.86044,4.374718,2.0,0.0,1.0
28,18,400,50.86044,4.378278,3.0,0.0,1.0
28,19,21,50.86044,4.38184,0.0,0.0,0.0
28,20,229,50.86044,4.3854,0.0,0.0,0.0
28,21,110,50.86044,4.388962,0.0,0.0,0.0
28,22,167,50.86044,4.392522,3.0,0.0,2.0
28,23,1,50.86044,4.396084,0.0,0.0,0.0
28,24,27,50.86044,4.399644,0.0,0.0,0.0
28,25,218,50.86044,4.403206,3.0,0.0,2.0
28,26,169,50.86044,4.406766,1.0,0.0,0.0
28,27,46,50.86044,4.410328,0.0,0.0,0.0
28,29,334,50.86044,4.41745,3.0,0.0,0.0
28,30,371,50.86044,4.42101,2.0,0.0,0.0
28,32,3,50.86044,4.428132,0.0,0.0,0.0
28,36,42,50.86044,4.442376,0.0,0.0,0.0
29,-7,47,50.862686,4.289254,1.0,0.0,0.0
29,-4,75,50.862686,4.299936,2.0,0.0,2.0
29,-3,85,50.862686,4.303498,0.0,0.0,0.0
29,0,23,50.862686,4.31418,0.0,0.0,0.0
29,1,292,50.862686,4.317742,1.0,0.0,0.0
29,2,191,50.862686,4.321302,2.0,0.0,0.0
29,3,263,50.862686,4.324864,5.0,0.0,1.0
29,4,344,50.862686,4.328425,0.0,0.0,4.0
29,5,440,50.862686,4.331986,6.0,4.0,0.0
29,6,399,50.862686,4.335546,1.0,0.0,0.0
29,7,256,50.862686,4.339108,0.0,0.0,1.0
29,8,20,50.862686,4.342668,0.0,0.0,0.0
29,9,733,50.862686,4.34623,2.0,0.0,0.0
29,10,350,50.862686,4.34979,4.0,0.0,0.0
29,11,212,50.862686,4.353352,2.0,0.0,0.0
29,12,71,50.862686,4.356912,1.0,0.0,0.0
29,13,1563,50.862686,4.360474,0.0,0.0,0.0
29,14,305,50.862686,4.364034,0.0,0.0,0.0
29,15,173,50.862686,4.367596,0.0,0.0,1.0
29,16,422,50.862686,4.371157,0.0,0.0,0.0
29,17,117,50.862686,4.374718,0.0,0.0,0.0
29,18,145,50.862686,4.378278,2.0,0.0,0.0
29,19,211,50.862686,4.38184,2.0,0.0,0.0
29,20,166,50.862686,4.3854,0.0,0.0,2.0
29,21,81,50.862686,4.388962,0.0,0.0,0.0
29,22,76,50.862686,4.392522,1.0,0.0,0.0
29,24,312,50.862686,4.399644,0.0,0.0,0.0
29,25,73,50.862686,4.403206,0.0,0.0,0.0
29,26,18,50.862686,4.406766,0.0,0.0,0.0
29,27,137,50.862686,4.410328,3.0,0.0,0.0
29,29,510,50.862686,4.41745,3.0,0.0,0.0
29,30,470,50.862686,4.42101,0.0,0.0,0.0
29,31,280,50.862686,4.424572,4.0,0.0,0.0
29,32,12,50.862686,4.428132,1.0,0.0,0.0
29,34,5,50.862686,4.435254,0.0,0.0,0.0
30,-16,4,50.864934,4.257204,0.0,0.0,0.0
30,-14,24,50.864934,4.264326,0.0,0.0,0.0
30,-9,133,50.864934,4.282132,0.0,0.0,0.0
30,-8,2,50.864934,4.285693,2.0,0.0,0.0
30,-7,1,50.864934,4.289254,0.0,0.0,0.0
30,-6,58,50.864934,4.292814,4.0,0.0,2.0
30,-5,306,50.864934,4.296376,4.0,0.0,4.0
30,-4,49,50.864934,4.299936,0.0,0.0,0.0
30,-3,82,50.864934,4.303498,0.0,0.0,0.0
30,-2,1,50.864934,4.307058,2.0,0.0,0.0
30,-1,216,50.864934,4.31062,2.0,0.0,0.0
30,0,29,50.864934,4.31418,0.0,0.0,0.0
30,1,193,50.864934,4.317742,2.0,0.0,2.0
30,2,53,50.864934,4.321302,3.0,0.0,0.0
30,3,58,50.864934,4.324864,0.0,0.0,1.0
30,4,155,50.864934,4.328425,4.0,0.0,0.0
30,5,4,50.864934,4.331986,0.0,0.0,0.0
30,6,38,50.864934,4.335546,0.0,0.0,0.0
30,7,585,50.864934,4.339108,2.0,0.0,1.0
30,8,453,50.864934,4.342668,4.0,0.0,0.0
30,9,388,50.864934,4.34623,0.0,0.0,0.0
30,10,38,50.864934,4.34979,3.0,0.0,0.0
30,11,763,50.864934,4.353352,0.0,0.0,0.0
30,12,64,50.864934,4.356912,2.0,0.0,0.0
30,13,789,50.864934,4.360474,0.0,0.0,0.0
30,14,60,50.864934,4.364034,0.0,0.0,3.0
30,15,233,50.864934,4.367596,0.0,0.0,2.0
30,16,497,50.864934,4.371157,0.0,0.0,0.0
30,17,101,50.864934,4.374718,2.0,0.0,2.0
30,18,47,50.864934,4.378278,2.0,0.0,0.0
30,19,136,50.864934,4.38184,3.0,0.0,0.0
30,21,346,50.864934,4.388962,0.0,0.0,0.0
30,23,131,50.864934,4.396084,0.0,0.0,0.0
30,25,58,50.864934,4.403206,2.0,0.0,0.0
30,26,150,50.864934,4.406766,0.0,0.0,0.0
30,29,14,50.864934,4.41745,2.0,0.0,0.0
30,30,110,50.864934,4.42101,2.0,0.0,0.0
30,31,227,50.864934,4.424572,0.0,0.0,0.0
31,-11,24,50.86718,4.27501,0.0,0.0,0.0
31,-9,305,50.86718,4.282132,6.0,0.0,2.0
31,-8,176,50.86718,4.285693,4.0,0.0,2.0
31,-7,24,50.86718,4.289254,0.0,0.0,0.0
31,-6,327,50.86718,4.292814,0.0,0.0,2.0
31,-4,95,50.86718,4.299936,0.0,0.0,0.0
31,-3,202,50.86718,4.303498,4.0,0.0,2.0
31,-2,18,50.86718,4.307058,3.0,0.0,1.0
31,-1,133,50.86718,4.31062,1.0,0.0,1.0
31,0,220,50.86718,4.31418,6.0,0.0,2.0
31,1,12,50.86718,4.317742,1.0,0.0,0.0
31,2,142,50.86718,4.321302,6.0,0.0,0.0
31,3,492,50.86718,4.324864,1.0,0.0,1.0
31,4,139,50.86718,4.328425,0.0,0.0,0.0
31,5,242,50.86718,4.331986,0.0,0.0,0.0
31,6,559,50.86718,4.335546,2.0,0.0,2.0
31,7,13,50.86718,4.339108,2.0,0.0,1.0
31,8,38,50.86718,4.342668,0.0,0.0,0.0
31,9,13,50.86718,4.34623,0.0,0.0,0.0
31,10,290,50.86718,4.34979,0.0,0.0,0.0
31,11,198,50.86718,4.353352,0.0,0.0,0.0
31,12,18,50.86718,4.356912,2.0,0.0,0.0
31,13,47,50.86718,4.360474,0.0,0.0,0.0
31,14,231,50.86718,4.364034,0.0,0.0,1.0
31,15,247,50.86718,4.367596,0.0,0.0,1.0
31,16,41,50.86718,4.371157,1.0,0.0,0.0
31,17,440,50.86718,4.374718,5.0,0.0,3.0
31,18,140,50.86718,4.378278,4.0,0.0,0.0
31,19,385,50.86718,4.38184,2.0,0.0,0.0
31,20,83,50.86718,4.3854,4.0,0.0,2.0
31,21,567,50.86718,4.388962,0.0,0.0,0.0
31,22,214,50.86718,4.392522,0.0,0.0,0.0
31,23,287,50.86718,4.396084,0.0,0.0,0.0
31,24,17,50.86718,4.399644,3.0,0.0,0.0
31,25,162,50.86718,4.403206,2.0,0.0,2.0
31,26,214,50.86718,4.406766,3.0,0.0,0.0
31,27,4,50.86718,4.410328,0.0,0.0,0.0
31,31,37,50.86718,4.424572,0.0,0.0,0.0
32,-8,729,50.869428,4.285693,0.0,0.0,0.0
32,-7,2,50.869428,4.289254,2.0,0.0,0.0
32,-6,217,50.869428,4.292814,2.0,0.0,1.0
32,-3,138,50.869428,4.303498,2.0,0.0,0.0
32,-2,38,50.869428,4.307058,4.0,0.0,0.0
32,-1,340,50.869428,4.31062,2.0,0.0,0.0
32,0,137,50.869428,4.31418,1.0,0.0,0.0
32,1,64,50.869428,4.317742,1.0,0.0,0.0
32,2,177,50.869428,4.321302,2.0,0.0,0.0
32,3,114,50.869428,4.324864,0.0,0.0,1.0
32,4,177,50.869428,4.328425,0.0,0.0,0.0
32,5,92,50.869428,4.331986,0.0,0.0,0.0
32,6,276,50.869428,4.335546,0.0,2.0,1.0
32,7,91,50.869428,4.339108,0.0,0.0,0.0
32,8,139,50.869428,4.342668,2.0,0.0,0.0
32,9,3,50.869428,4.34623,0.0,0.0,0.0
32,10,106,50.869428,4.34979,0.0,0.0,0.0
32,11,163,50.869428,4.353352,2.0,0.0,0.0
32,12,6,50.869428,4.356912,0.0,0.0,0.0
32,13,24,50.869428,4.360474,1.0,0.0,0.0
32,14,46,50.869428,4.364034,1.0,0.0,2.0
32,15,169,50.869428,4.367596,2.0,0.0,0.0
32,16,224,50.869428,4.371157,2.0,0.0,2.0
32,17,76,50.869428,4.374718,0.0,0.0,1.0
32,18,356,50.869428,4.378278,0.0,0.0,0.0
32,19,62,50.869428,4.38184,0.0,0.0,2.0
32,20,412,50.869428,4.3854,2.0,0.0,1.0
32,22,370,50.869428,4.392522,1.0,0.0,0.0
32,24,235,50.869428,4.399644,2.0,0.0,0.0
32,25,64,50.869428,4.403206,0.0,0.0,0.0
32,27,21,50.869428,4.410328,0.0,0.0,0.0
32,29,106,50.869428,4.41745,0.0,0.0,0.0
32,30,252,50.869428,4.42101,0.0,0.0,0.0
32,32,24,50.869428,4.428132,0.0,0.0,0.0
33,-8,35,50.871674,4.285693,0.0,0.0,0.0
33,-7,471,50.871674,4.289254,5.0,0.0,2.0
33,-6,634,50.871674,4.292814,1.0,0.0,1.0
33,-4,229,50.871674,4.299936,2.0,0.0,0.0
33,-3,82,50.871674,4.303498,2.0,0.0,0.0
33,-2,127,50.871674,4.307058,0.0,0.0,0.0
33,-1,115,50.871674,4.31062,2.0,0.0,0.0
33,0,181,50.871674,4.31418,2.0,0.0,0.0
33,1,62,50.871674,4.317742,0.0,0.0,0.0
33,2,117,50.871674,4.321302,0.0,0.0,0.0
33,3,279,50.871674,4.324864,3.0,0.0,2.0
33,4,189,50.871674,4.328425,2.0,0.0,0.0
33,5,121,50.871674,4.331986,0.0,0.0,0.0
33,6,154,50.871674,4.335546,0.0,0.0,1.0
33,7,29,50.871674,4.339108,0.0,0.0,0.0
33,8,143,50.871674,4.342668,4.0,0.0,0.0
33,9,113,50.871674,4.34623,1.0,0.0,0.0
33,10,246,50.871674,4.34979,2.0,0.0,0.0
33,11,7,50.871674,4.353352,0.0,0.0,0.0
33,13,232,50.871674,4.360474,0.0,0.0,2.0
33,14,67,50.871674,4.364034,0.0,0.0,0.0
33,16,226,50.871674,4.371157,0.0,0.0,0.0
33,17,87,50.871674,4.374718,3.0,0.0,2.0
33,18,113,50.871674,4.378278,0.0,0.0,2.0
33,19,115,50.871674,4.38184,0.0,0.0,1.0
33,20,486,50.871674,4.3854,0.0,0.0,2.0
33,21,30,50.871674,4.388962,0.0,0.0,0.0
33,22,202,50.871674,4.392522,1.0,0.0,0.0
33,23,96,50.871674,4.396084,2.0,0.0,0.0
33,24,582,50.871674,4.399644,3.0,0.0,0.0
33,25,76,50.871674,4.403206,2.0,0.0,0.0
33,26,295,50.871674,4.406766,4.0,0.0,2.0
33,27,33,50.871674,4.410328,0.0,0.0,0.0
34,-7,23,50.873922,4.289254,0.0,0.0,0.0
34,-6,8,50.873922,4.292814,1.0,0.0,0.0
34,-4,297,50.873922,4.299936,1.0,0.0,0.0
34,-3,335,50.873922,4.303498,0.0,0.0,0.0
34,-2,22,50.873922,4.307058,0.0,0.0,0.0
34,-1,85,50.873922,4.31062,2.0,0.0,0.0
34,0,78,50.873922,4.31418,3.0,0.0,0.0
34,1,3,50.873922,4.317742,0.0,0.0,0.0
34,2,211,50.873922,4.321302,0.0,0.0,2.0
34,3,246,50.873922,4.324864,0.0,0.0,2.0
34,4,114,50.873922,4.328425,2.0,0.0,0.0
34,5,47,50.873922,4.331986,2.0,0.0,0.0
34,6,383,50.873922,4.335546,0.0,0.0,1.0
34,7,138,50.873922,4.339108,0.0,0.0,0.0
34,8,109,50.873922,4.342668,1.0,2.0,0.0
34,9,141,50.873922,4.34623,4.0,0.0,0.0
34,10,8,50.873922,4.34979,0.0,0.0,0.0
34,11,258,50.873922,4.353352,0.0,0.0,0.0
34,12,143,50.873922,4.356912,0.0,0.0,0.0
34,13,157,50.873922,4.360474,0.0,0.0,2.0
34,14,3,50.873922,4.364034,0.0,0.0,1.0
34,15,73,50.873922,4.367596,0.0,0.0,0.0
34,17,528,50.873922,4.374718,0.0,0.0,0.0
34,18,179,50.873922,4.378278,2.0,0.0,3.0
34,19,84,50.873922,4.38184,0.0,0.0,0.0
34,20,112,50.873922,4.3854,0.0,0.0,1.0
34,21,739,50.873922,4.388962,0.0,0.0,1.0
34,22,34,50.873922,4.392522,0.0,0.0,0.0
34,23,26,50.873922,4.396084,0.0,0.0,0.0
34,24,8,50.873922,4.399644,0.0,0.0,0.0
34,25,243,50.873922,4.403206,4.0,0.0,0.0
34,26,17,50.873922,4.406766,0.0,0.0,0.0
34,27,67,50.873922,4.410328,1.0,0.0,0.0
34,28,195,50.873922,4.413889,2.0,0.0,0.0
34,54,24,50.873922,4.506474,0.0,0.0,0.0
35,-4,91,50.876168,4.299936,3.0,0.0,0.0
35,-3,149,50.876168,4.303498,0.0,0.0,0.0
35,-2,97,50.876168,4.307058,2.0,0.0,0.0
35,0,182,50.876168,4.31418,1.0,0.0,0.0
35,1,160,50.876168,4.317742,2.0,0.0,2.0
35,2,60,50.876168,4.321302,0.0,0.0,0.0
35,3,180,50.876168,4.324864,0.0,0.0,0.0
35,4,237,50.876168,4.328425,0.0,0.0,2.0
35,5,104,50.876168,4.331986,2.0,0.0,1.0
35,6,389,50.876168,4.335546,0.0,0.0,0.0
35,7,25,50.876168,4.339108,2.0,0.0,0.0
35,8,470,50.876168,4.342668,2.0,0.0,0.0
35,9,201,50.876168,4.34623,0.0,0.0,0.0
35,10,6,50.876168,4.34979,4.0,0.0,0.0
35,11,121,50.876168,4.353352,0.0,0.0,2.0
35,12,63,50.876168,4.356912,0.0,0.0,0.0
35,13,36,50.876168,4.360474,0.0,0.0,0.0
35,14,42,50.876168,4.364034,0.0,0.0,1.0
35,15,35,50.876168,4.367596,0.0,0.0,0.0
35,16,30,50.876168,4.371157,0.0,0.0,0.0
35,17,23,50.876168,4.374718,0.0,0.0,0.0
35,18,127,50.876168,4.378278,0.0,0.0,0.0
35,19,153,50.876168,4.38184,2.0,0.0,0.0
35,20,221,50.876168,4.3854,2.0,0.0,0.0
35,21,45,50.876168,4.388962,0.0,0.0,0.0
35,22,80,50.876168,4.392522,0.0,0.0,2.0
35,23,93,50.876168,4.396084,0.0,0.0,0.0
35,24,228,50.876168,4.399644,0.0,0.0,2.0
35,25,42,50.876168,4.403206,3.0,0.0,0.0
35,26,110,50.876168,4.406766,0.0,0.0,0.0
35,27,640,50.876168,4.410328,2.0,0.0,2.0
35,28,3,50.876168,4.413889,2.0,0.0,1.0
36,-4,141,50.878415,4.299936,0.0,0.0,0.0
36,-3,139,50.878415,4.303498,2.0,0.0,0.0
36,-2,242,50.878415,4.307058,0.0,0.0,0.0
36,-1,61,50.878415,4.31062,0.0,0.0,0.0
36,0,49,50.878415,4.31418,0.0,0.0,0.0
36,1,80,50.878415,4.317742,0.0,0.0,0.0
36,2,174,50.878415,4.321302,2.0,0.0,0.0
36,3,96,50.878415,4.324864,0.0,0.0,0.0
36,4,116,50.878415,4.328425,0.0,0.0,0.0
36,5,80,50.878415,4.331986,2.0,0.0,2.0
36,6,150,50.878415,4.335546,0.0,0.0,0.0
36,7,452,50.878415,4.339108,0.0,0.0,2.0
36,8,28,50.878415,4.342668,2.0,0.0,2.0
36,9,143,50.878415,4.34623,4.0,2.0,2.0
36,10,148,50.878415,4.34979,0.0,0.0,2.0
36,11,127,50.878415,4.353352,0.0,0.0,0.0
36,12,351,50.878415,4.356912,0.0,0.0,0.0
