grid_row,grid_col,count,approx_lat,approx_lon
36,19,81,50.878415499999996,4.3818395
36,20,411,50.878415499999996,4.3854005
36,21,288,50.878415499999996,4.388961500000001
36,22,383,50.878415499999996,4.3925225
36,23,24,50.878415499999996,4.3960835000000005
36,25,99,50.878415499999996,4.4032055
36,26,79,50.878415499999996,4.4067665
36,27,499,50.878415499999996,4.4103275
36,28,11,50.878415499999996,4.4138885000000005
36,33,4,50.878415499999996,4.431693500000001
37,-3,117,50.8806625,4.303497500000001
37,2,126,50.8806625,4.3213025
37,3,78,50.8806625,4.3248635
37,4,523,50.8806625,4.328424500000001
37,5,4,50.8806625,4.3319855
37,6,61,50.8806625,4.3355465
37,7,110,50.8806625,4.3391075
37,8,455,50.8806625,4.3426685
37,9,266,50.8806625,4.346229500000001
37,11,165,50.8806625,4.3533515000000005
37,12,146,50.8806625,4.3569125
37,16,15,50.8806625,4.3711565000000006
37,17,143,50.8806625,4.3747175
37,18,24,50.8806625,4.3782785
37,20,1,50.8806625,4.3854005
37,23,19,50.8806625,4.3960835000000005
37,24,301,50.8806625,4.3996445
37,25,248,50.8806625,4.4032055
38,-2,24,50.8829095,4.3070585
38,1,41,50.8829095,4.3177415
38,2,100,50.8829095,4.3213025
38,5,235,50.8829095,4.3319855
38,6,142,50.8829095,4.3355465
38,7,17,50.8829095,4.3391075
38,8,321,50.8829095,4.3426685
38,9,179,50.8829095,4.346229500000001
38,10,29,50.8829095,4.3497905
38,11,18,50.8829095,4.3533515000000005
38,20,155,50.8829095,4.3854005
38,25,44,50.8829095,4.4032055
38,26,331,50.8829095,4.4067665
38,27,48,50.8829095,4.4103275
38,37,24,50.8829095,4.4459375
39,-2,13,50.8851565,4.3070585
39,-1,52,50.8851565,4.3106195000000005
39,0,149,50.8851565,4.3141805
39,1,304,50.8851565,4.3177415
39,3,87,50.8851565,4.3248635
39,4,4,50.8851565,4.328424500000001
39,5,563,50.8851565,4.3319855
39,6,210,50.8851565,4.3355465
39,7,43,50.8851565,4.3391075
39,8,159,50.8851565,4.3426685
39,10,37,50.8851565,4.3497905
39,11,91,50.8851565,4.3533515000000005
39,21,2,50.8851565,4.388961500000001
39,26,18,50.8851565,4.4067665
39,30,18,50.8851565,4.4210105
39,32,12,50.8851565,4.4281325
39,44,24,50.8851565,4.4708645
40,-1,51,50.8874035,4.3106195000000005
40,0,98,50.8874035,4.3141805
40,1,212,50.8874035,4.3177415
40,2,113,50.8874035,4.3213025
40,4,311,50.8874035,4.328424500000001
40,6,31,50.8874035,4.3355465
40,7,446,50.8874035,4.3391075
40,8,219,50.8874035,4.3426685
40,9,24,50.8874035,4.346229500000001
40,11,128,50.8874035,4.3533515000000005
40,12,68,50.8874035,4.3569125
40,18,142,50.8874035,4.3782785
40,29,24,50.8874035,4.4174495
40,30,11,50.8874035,4.4210105
41,-10,24,50.8896505,4.2785705
41,0,354,50.8896505,4.3141805
41,1,254,50.8896505,4.3177415
41,2,126,50.8896505,4.3213025
41,3,150,50.8896505,4.3248635
41,4,248,50.8896505,4.328424500000001
41,6,380,50.8896505,4.3355465
41,7,331,50.8896505,4.3391075
41,8,234,50.8896505,4.3426685
41,9,430,50.8896505,4.346229500000001
41,11,24,50.8896505,4.3533515000000005
41,16,8,50.8896505,4.3711565000000006
41,17,106,50.8896505,4.3747175
41,18,43,50.8896505,4.3782785
41,19,3,50.8896505,4.3818395
41,20,304,50.8896505,4.3854005
41,22,95,50.8896505,4.3925225
41,28,24,50.8896505,4.4138885000000005
41,29,877,50.8896505,4.4174495
41,30,917,50.8896505,4.4210105
41,32,25,50.8896505,4.4281325
42,0,225,50.8918975,4.3141805
42,1,121,50.8918975,4.3177415
42,2,412,50.8918975,4.3213025
42,3,264,50.8918975,4.3248635
42,4,217,50.8918975,4.328424500000001
42,8,25,50.8918975,4.3426685
42,9,27,50.8918975,4.346229500000001
42,14,2,50.8918975,4.3640345
42,15,25,50.8918975,4.3675955
42,16,15,50.8918975,4.3711565000000006
42,17,13,50.8918975,4.3747175
42,18,29,50.8918975,4.3782785
42,19,16,50.8918975,4.3818395
42,24,24,50.8918975,4.3996445
42,29,519,50.8918975,4.4174495
42,30,492,50.8918975,4.4210105
42,32,5,50.8918975,4.4281325
42,36,24,50.8918975,4.4423765
43,0,139,50.894144499999996,4.3141805
43,1,309,50.894144499999996,4.3177415
43,2,45,50.894144499999996,4.3213025
43,4,292,50.894144499999996,4.328424500000001
43,5,438,50.894144499999996,4.3319855
43,6,29,50.894144499999996,4.3355465
43,7,3,50.894144499999996,4.3391075
43,8,216,50.894144499999996,4.3426685
43,9,5,50.894144499999996,4.346229500000001
43,10,124,50.894144499999996,4.3497905
43,11,45,50.894144499999996,4.3533515000000005
43,12,88,50.894144499999996,4.3569125
43,14,11,50.894144499999996,4.3640345
43,16,27,50.894144499999996,4.3711565000000006
43,18,179,50.894144499999996,4.3782785
43,19,411,50.894144499999996,4.3818395
43,21,9,50.894144499999996,4.388961500000001
43,22,9,50.894144499999996,4.3925225
43,29,7,50.894144499999996,4.4174495
43,30,5,50.894144499999996,4.4210105
43,33,26,50.894144499999996,4.431693500000001
43,34,3,50.894144499999996,4.4352545
44,0,25,50.8963915,4.3141805
44,2,50,50.8963915,4.3213025
44,3,31,50.8963915,4.3248635
44,4,685,50.8963915,4.328424500000001
44,6,53,50.8963915,4.3355465
44,7,294,50.8963915,4.3391075
44,8,15,50.8963915,4.3426685
44,9,24,50.8963915,4.346229500000001
44,10,48,50.8963915,4.3497905
44,11,2,50.8963915,4.3533515000000005
44,12,191,50.8963915,4.3569125
44,13,11,50.8963915,4.3604735
44,14,33,50.8963915,4.3640345
44,16,174,50.8963915,4.3711565000000006
44,17,43,50.8963915,4.3747175
44,18,95,50.8963915,4.3782785
44,19,20,50.8963915,4.3818395
44,20,15,50.8963915,4.3854005
44,21,259,50.8963915,4.388961500000001
44,22,24,50.8963915,4.3925225
44,23,18,50.8963915,4.3960835000000005
44,29,9,50.8963915,4.4174495
44,30,10,50.8963915,4.4210105
44,33,31,50.8963915,4.431693500000001
45,2,1,50.8986385,4.3213025
45,3,37,50.8986385,4.3248635
45,4,622,50.8986385,4.328424500000001
45,5,81,50.8986385,4.3319855
45,6,44,50.8986385,4.3355465
45,7,3,50.8986385,4.3391075
45,9,226,50.8986385,4.346229500000001
45,11,46,50.8986385,4.3533515000000005
45,12,404,50.8986385,4.3569125
45,13,19,50.8986385,4.3604735
45,14,256,50.8986385,4.3640345
45,15,34,50.8986385,4.3675955
45,17,50,50.8986385,4.3747175
45,20,104,50.8986385,4.3854005
45,22,31,50.8986385,4.3925225
45,23,491,50.8986385,4.3960835000000005
45,24,33,50.8986385,4.3996445
45,25,275,50.8986385,4.4032055
46,4,69,50.9008855,4.328424500000001
46,6,127,50.9008855,4.3355465
46,9,162,50.9008855,4.346229500000001
46,10,149,50.9008855,4.3497905
46,12,1084,50.9008855,4.3569125
46,13,68,50.9008855,4.3604735
46,14,548,50.9008855,4.3640345
46,15,19,50.9008855,4.3675955
46,18,5,50.9008855,4.3782785
46,20,119,50.9008855,4.3854005
46,24,46,50.9008855,4.3996445
46,31,24,50.9008855,4.4245715
47,-1,24,50.9031325,4.3106195000000005
47,7,25,50.9031325,4.3391075
47,8,8,50.9031325,4.3426685
47,13,56,50.9031325,4.3604735
47,31,10,50.9031325,4.4245715
47,32,14,50.9031325,4.4281325
48,12,24,50.905379499999995,4.3569125
48,21,12,50.905379499999995,4.388961500000001
48,26,402,50.905379499999995,4.4067665
48,28,13,50.905379499999995,4.4138885000000005
48,29,24,50.905379499999995,4.4174495
48,30,6,50.905379499999995,4.4210105
49,12,24,50.9076265,4.3569125
49,21,19,50.9076265,4.388961500000001
49,24,290,50.9076265,4.3996445
49,26,180,50.9076265,4.4067665
49,28,24,50.9076265,4.4138885000000005
49,34,24,50.9076265,4.4352545
50,12,24,50.909873499999996,4.3569125
50,21,48,50.909873499999996,4.388961500000001
50,22,58,50.909873499999996,4.3925225
50,30,24,50.909873499999996,4.4210105
51,13,24,50.9121205,4.3604735
51,21,72,50.9121205,4.388961500000001
51,22,24,50.9121205,4.3925225
52,22,24,50.9143675,4.3925225
53,29,24,50.9166145,4.4174495
56,-68,24,50.9233555,4.072032500000001
470,420,24,51.8536135,5.8098005
