timestamp,lon,lat,name,country,timezone,temp,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,weather_id,weather_main,weather_description,sunrise,sunset
2024-09-16 18:55:07,4.3526,50.8467,City of Brussels,BE,7200,289.27,289.1,288.2,290.22,1027,83,10000,3.6,20,,75,,803,Clouds,broken clouds,2024-09-16 05:19:58,2024-09-16 17:54:56
2024-09-16 19:48:48,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,288.67,288.44,287.93,289.76,1027,83,10000,3.6,20,,0,,800,Clear,clear sky,2024-09-16 05:20:00,2024-09-16 17:54:57
2024-09-16 20:47:29,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,287.69,287.37,286.94,288.76,1027,83,10000,3.09,360,,0,,800,Clear,clear sky,2024-09-16 05:20:00,2024-09-16 17:54:57
2024-09-16 21:57:34,4.3488,50.8505,City of Brussels,BE,7200,286.91,286.59,286.22,288.15,1027,86,10000,3.09,10,,0,,800,Clear,clear sky,2024-09-16 05:19:59,2024-09-16 17:54:57
2024-09-16 22:52:38,4.3517,50.8466,Arrondissement Brussel-Hoofdstad,BE,7200,286.32,285.96,285.25,287.77,1028,87,10000,2.57,10,,0,,800,Clear,clear sky,2024-09-17 05:21:31,2024-09-17 17:52:39
2024-09-16 23:58:16,4.3548,50.8493,Arrondissement Brussel-Hoofdstad,BE,7200,285.44,285.07,284.14,287.21,1028,90,10000,1.54,340,,0,,800,Clear,clear sky,2024-09-17 05:21:30,2024-09-17 17:52:38
2024-09-17 00:56:50,4.3517,50.8466,City of Brussels,BE,7200,285.03,284.68,284.1,286.88,1027,92,10000,1.54,350,,0,,800,Clear,clear sky,2024-09-17 05:21:31,2024-09-17 17:52:39
2024-09-17 01:57:29,4.347,50.8534,Brussels Capital,BE,7200,285.61,285.29,284.77,286.98,1027,91,10000,2.57,360,,75,,803,Clouds,broken clouds,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 02:51:44,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,285.91,285.59,285.27,286.98,1027,90,10000,2.06,10,,75,,803,Clouds,broken clouds,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 03:43:41,4.347,50.8534,Brussels Capital,BE,7200,286,285.72,285.27,287.09,1027,91,10000,2.06,10,,75,,803,Clouds,broken clouds,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 04:54:05,4.3489,50.8473,Arrondissement Brussel-Hoofdstad,BE,7200,286.36,286.11,285.76,287.21,1027,91,10000,2.57,30,,75,,803,Clouds,broken clouds,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 05:47:29,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,286.71,286.52,286.07,287.54,1028,92,4000,2.57,40,,75,,301,Drizzle,drizzle,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 06:54:05,4.3489,50.8473,Arrondissement Brussel-Hoofdstad,BE,7200,286.94,286.78,286.22,287.99,1028,92,10000,4.12,40,,75,,803,Clouds,broken clouds,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 07:43:33,4.347,50.8534,City of Brussels,BE,7200,287.74,287.6,287.18,288.69,1028,90,10000,4.63,40,,75,,803,Clouds,broken clouds,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 08:54:06,4.3489,50.8473,City of Brussels,BE,7200,289.69,289.62,288.33,290.85,1028,85,10000,5.66,40,,40,,802,Clouds,scattered clouds,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 09:51:43,4.3468,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,291.42,291.23,290.15,292.54,1027,74,10000,5.66,50,,20,,801,Clouds,few clouds,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 10:54:29,4.347,50.8534,Brussels Capital,BE,7200,292.37,291.97,291.12,293.09,1027,62,10000,5.66,60,,20,,801,Clouds,few clouds,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 11:54:49,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,293.03,292.67,291.99,294.19,1027,61,10000,5.14,60,,20,,801,Clouds,few clouds,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 12:51:27,4.3488,50.8472,Brussels Capital,BE,7200,293.27,292.98,291.48,294.69,1026,63,10000,4.63,60,,20,,801,Clouds,few clouds,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 13:56:22,4.3488,50.8505,Brussels Capital,BE,7200,293.79,293.55,292.13,295.25,1026,63,10000,4.12,60,,20,,801,Clouds,few clouds,2024-09-17 05:21:31,2024-09-17 17:52:40
2024-09-17 14:59:25,4.3488,50.8505,Brussels Capital,BE,7200,293.84,293.64,292.13,294.71,1025,64,10000,5.14,50,,20,,801,Clouds,few clouds,2024-09-17 05:21:31,2024-09-17 17:52:40
2024-09-17 15:50:56,4.3488,50.8505,Brussels Capital,BE,7200,293.48,293.29,292.13,294.69,1025,66,10000,4.63,50,,20,,801,Clouds,few clouds,2024-09-17 05:21:31,2024-09-17 17:52:40
2024-09-17 16:47:37,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,292.67,292.51,291.63,293.61,1026,70,10000,6.17,50,,20,,801,Clouds,few clouds,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 17:52:08,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,291.09,290.9,290.06,291.99,1026,75,10000,5.14,50,,20,,801,Clouds,few clouds,2024-09-17 05:21:31,2024-09-17 17:52:39
2024-09-17 18:47:27,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,289.82,289.63,288.88,290.82,1027,80,10000,3.6,40,,0,,800,Clear,clear sky,2024-09-17 05:21:31,2024-09-17 17:52:39
2024-09-17 19:55:55,4.347,50.8534,Brussels Capital,BE,7200,289.02,288.83,288,290.29,1027,83,10000,2.57,40,,0,,800,Clear,clear sky,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 20:51:03,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,288.41,288.21,287.29,289.74,1027,85,10000,1.54,60,,0,,800,Clear,clear sky,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 21:56:39,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,288,287.84,286.97,289.32,1027,88,10000,4.91,40,11.84,66,,803,Clouds,broken clouds,2024-09-17 05:21:32,2024-09-17 17:52:40
2024-09-17 22:47:38,4.347,50.8534,Brussels Capital,BE,7200,287.85,287.65,286.95,288.72,1027,87,10000,2.06,60,,20,,801,Clouds,few clouds,2024-09-18 05:23:04,2024-09-18 17:50:24
2024-09-17 23:54:02,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,287.38,287.18,286.39,288.39,1027,89,10000,4.7,41,10.94,93,,804,Clouds,overcast clouds,2024-09-18 05:23:04,2024-09-18 17:50:24
2024-09-18 00:51:30,4.3488,50.8472,City of Brussels,BE,7200,286.73,286.52,285.81,287.55,1026,91,10000,1.54,70,,0,,800,Clear,clear sky,2024-09-18 05:23:04,2024-09-18 17:50:23
2024-09-18 01:51:36,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,286.56,286.33,285.84,287.61,1026,91,10000,4.43,41,10.83,97,,804,Clouds,overcast clouds,2024-09-18 05:23:04,2024-09-18 17:50:24
2024-09-18 02:50:42,4.347,50.8534,City of Brussels,BE,7200,286.41,286.17,285.83,287.61,1026,91,10000,4.1,41,10.73,97,,804,Clouds,overcast clouds,2024-09-18 05:23:04,2024-09-18 17:50:24
2024-09-18 03:55:31,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,286.59,286.37,285.77,287.81,1026,91,10000,4,43,10.3,96,,804,Clouds,overcast clouds,2024-09-18 05:23:04,2024-09-18 17:50:23
2024-09-18 04:54:07,4.3535,50.8502,Arrondissement Brussel-Hoofdstad,BE,7200,286.72,286.53,286.22,287.8,1026,92,6000,1.54,30,,75,,803,Clouds,broken clouds,2024-09-18 05:23:03,2024-09-18 17:50:22
2024-09-18 05:48:47,4.347,50.8534,Brussels Capital,BE,7200,286.95,286.81,286.29,287.86,1026,93,3400,3.6,40,,100,,701,Mist,mist,2024-09-18 05:23:04,2024-09-18 17:50:24
2024-09-18 06:48:48,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,287.27,287.14,286.67,288.09,1026,92,3000,3.6,50,,100,,701,Mist,mist,2024-09-18 05:23:04,2024-09-18 17:50:24
2024-09-18 07:54:12,4.3489,50.8473,Bruxelles-Capitale,BE,7200,287.58,287.48,286.92,288.03,1026,92,3200,3.6,50,,100,,701,Mist,mist,2024-09-18 05:23:04,2024-09-18 17:50:23
2024-09-18 08:57:38,4.347,50.8534,Brussels Capital,BE,7200,287.95,288.04,287.29,289.17,1026,98,4000,3.09,60,,100,,701,Mist,mist,2024-09-18 05:23:04,2024-09-18 17:50:24
2024-09-18 09:54:08,4.3535,50.8502,Bruxelles-Capitale,BE,7200,288.33,288.36,288.22,289.33,1025,94,5000,3.09,70,,75,,701,Mist,mist,2024-09-18 05:23:03,2024-09-18 17:50:22
2024-09-18 10:51:33,4.3488,50.8472,Brussels Capital,BE,7200,289.76,289.77,289.22,293.03,1025,88,8000,4.12,60,,75,,803,Clouds,broken clouds,2024-09-18 05:23:04,2024-09-18 17:50:23
2024-09-18 11:51:04,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,292.44,292.57,290.68,295.88,1025,82,9000,3.6,50,,20,,801,Clouds,few clouds,2024-09-18 05:23:04,2024-09-18 17:50:24
2024-09-18 12:53:37,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,293.89,293.98,292.58,295.74,1024,75,10000,5.66,40,,0,,800,Clear,clear sky,2024-09-18 05:23:03,2024-09-18 17:50:22
2024-09-18 13:58:57,4.347,50.8534,Brussels Capital,BE,7200,294.98,295.1,293.68,295.87,1024,72,10000,5.66,50,,0,,800,Clear,clear sky,2024-09-18 05:23:04,2024-09-18 17:50:24
2024-09-18 14:59:53,4.3488,50.8505,City of Brussels,BE,7200,295.08,295.16,294.03,295.93,1023,70,10000,5.14,50,,0,,800,Clear,clear sky,2024-09-18 05:23:04,2024-09-18 17:50:23
2024-09-18 15:55:19,4.3488,50.8505,City of Brussels,BE,7200,295.01,295.11,294.23,296.35,1023,71,10000,5.66,50,,0,,800,Clear,clear sky,2024-09-18 05:23:04,2024-09-18 17:50:23
2024-09-18 16:45:21,4.347,50.8534,Bruxelles-Capitale,BE,7200,294.41,294.47,293.66,295.29,1023,72,10000,3.6,50,,0,,800,Clear,clear sky,2024-09-18 05:23:04,2024-09-18 17:50:24
2024-09-18 17:47:22,4.3532,50.85,Bruxelles-Capitale,BE,7200,292.76,292.79,291.92,293.63,1024,77,10000,3.6,50,,0,,800,Clear,clear sky,2024-09-18 05:23:03,2024-09-18 17:50:22
2024-09-18 18:54:41,4.3526,50.8467,Brussels Capital,BE,7200,291.63,291.65,291.1,292.42,1024,81,10000,3.6,50,,0,,800,Clear,clear sky,2024-09-18 05:23:03,2024-09-18 17:50:22
2024-09-18 19:57:53,4.3488,50.8505,City of Brussels,BE,7200,290.93,290.93,290.23,291.9,1024,83,10000,3.6,50,,0,,800,Clear,clear sky,2024-09-18 05:23:04,2024-09-18 17:50:23
2024-09-18 20:56:40,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,290.44,290.44,289.76,291.23,1024,85,10000,3.09,50,,0,,800,Clear,clear sky,2024-09-18 05:23:04,2024-09-18 17:50:24
2024-09-18 21:54:11,4.3535,50.8502,Arrondissement Brussel-Hoofdstad,BE,7200,289.9,289.88,289.14,290.85,1024,86,10000,2.57,70,,0,,800,Clear,clear sky,2024-09-18 05:23:03,2024-09-18 17:50:22
2024-09-18 22:58:58,4.347,50.8534,Bruxelles-Capitale,BE,7200,289.59,289.56,289.16,290.39,1025,87,10000,2.57,60,,0,,800,Clear,clear sky,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-18 23:50:42,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,288.87,288.8,288.29,289.83,1024,88,10000,2.06,60,,0,,800,Clear,clear sky,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-19 00:54:23,4.3488,50.8505,Brussels Capital,BE,7200,288.31,288.21,287.49,289.34,1024,89,10000,4.41,60,12.12,8,,800,Clear,clear sky,2024-09-19 05:24:36,2024-09-19 17:48:06
2024-09-19 01:48:13,4.347,50.8534,Bruxelles-Capitale,BE,7200,288.09,287.96,287.52,289.08,1024,89,10000,4.04,59,10.99,9,,800,Clear,clear sky,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-19 02:49:29,4.347,50.8534,Brussels Capital,BE,7200,287.51,287.35,286.89,288.61,1023,90,10000,3.86,57,9.91,12,,801,Clouds,few clouds,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-19 03:55:55,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,287,286.84,286.29,288.1,1023,92,4500,1.54,60,,9,,701,Mist,mist,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-19 04:51:36,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,286.93,286.74,285.88,288.07,1023,91,10000,3.73,57,9.73,7,,800,Clear,clear sky,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-19 05:51:44,4.347,50.8534,Brussels Capital,BE,7200,286.79,286.59,285.88,288.05,1023,91,10000,3.89,57,10.51,4,,800,Clear,clear sky,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-19 06:51:28,4.347,50.8534,Brussels,BE,7200,287.64,287.52,286.68,288.69,1023,91,10000,4.4,60,11.77,0,,800,Clear,clear sky,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-19 07:47:20,4.3526,50.8467,City of Brussels,BE,7200,289.06,289.06,288.2,290.23,1023,90,4500,1.54,50,,0,,701,Mist,mist,2024-09-19 05:24:35,2024-09-19 17:48:05
2024-09-19 08:44:40,4.3526,50.8467,Brussels,BE,7200,290.98,291.04,290.03,292.45,1023,85,10000,2.57,70,,0,,800,Clear,clear sky,2024-09-19 05:24:35,2024-09-19 17:48:05
2024-09-19 09:51:26,4.347,50.8534,Brussels Capital,BE,7200,293.75,293.88,292.34,294.77,1023,77,10000,6.33,67,10.19,0,,800,Clear,clear sky,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-19 10:57:15,4.347,50.8534,Brussels Capital,BE,7200,295.09,295.19,293.68,296.95,1022,71,10000,3.6,60,,0,,800,Clear,clear sky,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-19 11:58:15,4.3548,50.8493,Arrondissement Brussel-Hoofdstad,BE,7200,296.12,296.2,295.08,297.46,1022,66,10000,4.12,60,,0,,800,Clear,clear sky,2024-09-19 05:24:35,2024-09-19 17:48:05
2024-09-19 12:53:53,4.3488,50.8505,Brussels,BE,7200,296.89,296.96,295.62,298.03,1021,63,10000,4.63,60,,0,,800,Clear,clear sky,2024-09-19 05:24:36,2024-09-19 17:48:06
2024-09-19 13:58:17,4.3548,50.8493,Brussels Capital,BE,7200,297.06,297.05,296.01,298.33,1021,59,10000,4.63,60,,0,,800,Clear,clear sky,2024-09-19 05:24:35,2024-09-19 17:48:05
2024-09-19 14:58:13,4.3548,50.8493,Brussels Capital,BE,7200,296.91,296.91,296.01,298.33,1020,60,10000,4.63,60,,0,,800,Clear,clear sky,2024-09-19 05:24:35,2024-09-19 17:48:05
2024-09-19 15:57:27,4.347,50.8534,Bruxelles-Capitale,BE,7200,296.45,296.45,295.52,297.49,1020,62,10000,5.14,60,,0,,800,Clear,clear sky,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-19 16:47:49,4.347,50.8534,Bruxelles-Capitale,BE,7200,295.43,295.44,294.68,296.39,1020,66,10000,5.86,57,11.72,49,,802,Clouds,scattered clouds,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-19 17:50:42,4.3488,50.8505,Bruxelles-Capitale,BE,7200,293.71,293.68,293.03,294.68,1020,71,10000,3.6,50,,0,,800,Clear,clear sky,2024-09-19 05:24:36,2024-09-19 17:48:06
2024-09-19 18:48:15,4.3548,50.8493,City of Brussels,BE,7200,292.17,292.14,291.22,293.09,1021,77,10000,2.57,60,,0,,800,Clear,clear sky,2024-09-19 05:24:35,2024-09-19 17:48:05
2024-09-19 19:51:42,4.3488,50.8472,Brussels Capital,BE,7200,291.34,291.36,290.61,292.12,1021,82,10000,3.6,60,,0,,800,Clear,clear sky,2024-09-19 05:24:36,2024-09-19 17:48:06
2024-09-19 20:52:37,4.347,50.8534,Brussels,BE,7200,290.47,290.48,289.68,291.39,1021,85,10000,3.8,53,9.23,100,,804,Clouds,overcast clouds,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-19 21:49:43,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,289.69,289.65,289.16,290.39,1021,86,10000,2.57,60,,0,,800,Clear,clear sky,2024-09-19 05:24:37,2024-09-19 17:48:07
2024-09-19 22:57:44,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,288.94,288.87,288.55,289.55,1020,88,10000,2.06,70,,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-19 23:54:24,4.3489,50.8473,Brussels,BE,7200,288.28,288.17,287.43,289.26,1020,89,7000,2.06,60,,52,,803,Clouds,broken clouds,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 00:58:40,4.3488,50.8505,Bruxelles-Capitale,BE,7200,287.72,287.58,286.9,288.9,1020,90,7000,1.54,70,,15,,801,Clouds,few clouds,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 01:58:58,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,287.6,287.45,286.88,288.67,1020,90,10000,3.91,74,9.77,5,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 02:57:02,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,287.1,286.93,286.29,288.16,1020,91,4800,2.06,50,,17,,701,Mist,mist,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 03:56:00,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,286.64,286.42,285.68,287.61,1019,91,10000,3.77,74,9.42,12,,801,Clouds,few clouds,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 04:50:05,4.347,50.8534,City of Brussels,BE,7200,286.08,285.83,285.23,287.49,1020,92,3500,1.03,0,,10,,701,Mist,mist,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 05:46:18,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,285.93,285.67,285.34,287.19,1020,92,10000,3.67,72,9.45,2,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 06:55:08,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,286.74,286.53,285.88,287.61,1020,91,10000,4.07,73,9.95,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 07:56:44,4.3535,50.8502,Arrondissement Brussel-Hoofdstad,BE,7200,288.32,288.19,287.22,289.69,1020,88,6000,2.57,70,,0,,800,Clear,clear sky,2024-09-20 05:26:08,2024-09-20 17:45:48
2024-09-20 08:57:44,4.3488,50.8505,City of Brussels,BE,7200,290.42,290.34,289.23,291.92,1020,82,10000,2.57,80,,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 09:53:04,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,292.14,292.03,291.02,293.58,1020,74,10000,3.6,80,,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 10:55:24,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,293.81,293.71,292.62,295.23,1020,68,10000,3.6,90,,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 11:55:55,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,295,294.91,293.8,296.9,1019,64,10000,3.09,70,,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 12:53:56,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,295.83,295.75,294.55,297.45,1019,61,10000,4.12,80,,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 13:58:47,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,296.11,296,294.91,296.92,1018,59,10000,4.12,90,,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 14:46:47,4.3535,50.8502,Arrondissement Brussel-Hoofdstad,BE,7200,296.21,296.11,295.08,297.42,1018,59,10000,4.12,90,,0,,800,Clear,clear sky,2024-09-20 05:26:08,2024-09-20 17:45:48
2024-09-20 15:44:17,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,296.31,296.22,295.29,297.54,1018,59,10000,4.63,80,,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 16:56:09,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,295,294.89,294.18,295.83,1018,63,10000,2.06,90,,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 17:43:27,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,293.47,293.36,292.52,294.74,1019,69,10000,1.54,80,,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 18:56:39,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,290.92,290.76,289.23,292.68,1019,77,10000,1.54,90,,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 19:56:31,4.3489,50.8473,City of Brussels,BE,7200,290.03,289.89,288.41,291.88,1019,81,10000,1.03,100,,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 20:51:04,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,288.98,288.81,287.45,291.19,1019,84,10000,1.54,100,,0,,800,Clear,clear sky,2024-09-20 05:26:09,2024-09-20 17:45:50
2024-09-20 21:54:37,4.3526,50.8467,City of Brussels,BE,7200,288.02,287.86,286.88,290.23,1019,88,10000,1.03,100,,0,,800,Clear,clear sky,2024-09-20 05:26:08,2024-09-20 17:45:49
2024-09-20 22:54:20,4.3535,50.8502,Arrondissement Brussel-Hoofdstad,BE,7200,287.33,287.15,285.92,289.18,1019,90,10000,1.54,90,,0,,800,Clear,clear sky,2024-09-21 05:27:40,2024-09-21 17:43:32
2024-09-20 23:53:32,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,287.25,287.07,285.86,288.69,1020,90,10000,1.54,120,,0,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 00:59:06,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,286.43,286.16,285.29,288.39,1019,90,10000,0.51,0,,0,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 01:46:39,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,286.3,285.99,285.08,287.68,1019,89,10000,1.54,120,,0,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 02:50:44,4.3488,50.8505,Brussels Capital,BE,7200,285.5,285.19,284.62,286.9,1019,92,10000,0.51,110,,0,,800,Clear,clear sky,2024-09-21 05:27:41,2024-09-21 17:43:33
2024-09-21 03:46:33,4.3489,50.8473,Brussels Capital,BE,7200,285.29,284.96,284.6,286.89,1019,92,10000,0.51,0,,0,,800,Clear,clear sky,2024-09-21 05:27:41,2024-09-21 17:43:33
2024-09-21 04:51:46,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,285.05,284.67,284.07,286.41,1019,91,9000,1.03,90,,24,,801,Clouds,few clouds,2024-09-21 05:27:41,2024-09-21 17:43:33
2024-09-21 05:55:04,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,284.88,284.48,284.08,286.68,1019,91,9000,1.03,110,,14,,801,Clouds,few clouds,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 06:53:11,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,286.74,286.66,286.29,287.84,1019,96,10000,2.06,130,,0,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 07:56:39,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,289.45,289.33,288.66,290.64,1019,84,10000,1.03,160,,0,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 08:54:25,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,292.16,292.15,291.08,293.66,1019,78,10000,1.54,120,,0,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 09:55:35,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,294.57,294.57,293.29,296.17,1019,69,10000,1.54,140,,0,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 10:51:09,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,295.96,295.99,294.68,297.52,1019,65,10000,2.35,123,3.09,5,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 11:54:32,4.3488,50.8505,Brussels Capital,BE,7200,296.85,296.87,296.03,298.03,1018,61,10000,2.57,130,,0,,800,Clear,clear sky,2024-09-21 05:27:41,2024-09-21 17:43:33
2024-09-21 12:51:03,4.347,50.8534,Brussels Capital,BE,7200,297.83,297.89,296.43,299.32,1018,59,10000,2.3,131,2.92,0,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 13:53:27,4.3517,50.8503,Brussels Capital,BE,7200,297.93,297.95,296.94,299.14,1017,57,10000,2.06,100,,0,,800,Clear,clear sky,2024-09-21 05:27:41,2024-09-21 17:43:32
2024-09-21 14:49:09,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,298.08,298.09,297.05,299.12,1017,56,10000,2.06,110,,0,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 15:44:32,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,297.71,297.76,296.82,299.01,1017,59,10000,1.03,0,,0,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 16:55:35,4.347,50.8534,Brussels Capital,BE,7200,296.14,296.14,295.08,297.54,1017,63,10000,1.54,110,,0,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 17:42:48,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,294.3,294.35,292.54,295.39,1017,72,10000,1.54,80,,0,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 18:52:00,4.347,50.8534,Brussels Capital,BE,7200,292.47,292.52,290.71,293.68,1017,79,10000,1.03,100,,0,,800,Clear,clear sky,2024-09-21 05:27:42,2024-09-21 17:43:33
2024-09-21 19:57:48,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,291.21,291.26,289.48,293.01,1017,84,10000,1.54,110,,0,0.36,500,Rain,light rain,2024-09-21 05:27:41,2024-09-21 17:43:33
